year,month,day ,GHI,hour,temp,dew_point,feels_like,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_description,,
2019,1,12,-2.14,10,279.17,276.33,279.17,1013,82,0.89,15,53,4,Clouds,broken clouds
2019,1,12,-3.9233,11,278.81,275.98,277.06,1013,82,2.24,71,34,3,Clouds,scattered clouds
2019,1,12,-1.6833,12,277.93,275.46,277.93,1013,84,0.45,230,40,3,Clouds,scattered clouds
2019,1,12,-2.6567,13,277.36,275.23,277.36,1013,86,0.89,16,49,3,Clouds,scattered clouds
2019,1,12,-3.1967,14,276.97,275.01,276.97,1013,87,0.45,302,57,10,Snow,light snow
2019,1,12,-1.4,15,276.36,274.72,276.36,1013,89,0.45,299,40,3,Clouds,scattered clouds
2019,1,12,46.3267,16,276.16,274.68,276.16,1013,90,0.45,258,48,6,Rain,light rain
2019,1,12,170.5017,17,276.9,275.26,276.9,1014,89,0.45,78,22,2,Clouds,few clouds
2019,1,12,171.495,18,279.73,277.39,279.73,1015,85,0.89,185,23,2,Clouds,few clouds
2019,1,12,287.275,19,281.08,278.02,281.08,1015,81,0.45,109,31,3,Clouds,scattered clouds
2019,1,12,271.6583,20,284.45,278.55,283.39,1015,67,0.89,195,24,2,Clouds,few clouds
2019,1,12,287.645,21,285.61,278.77,284.56,1014,63,0.89,167,10,1,Clear,sky is clear
2019,1,12,162.0917,22,286.44,278.61,285.37,1014,59,0.45,148,53,4,Clouds,broken clouds
2019,1,12,88.18,23,286.11,279.01,285.08,1014,62,0.45,253,33,3,Clouds,scattered clouds
2019,1,13,-4.205,0,285.3,279.36,284.32,1015,67,0.45,248,51,4,Clouds,broken clouds
2019,1,13,-9.1433,1,283.1,278.88,283.1,1015,75,0.45,324,76,4,Clouds,broken clouds
2019,1,13,-5.5967,2,282.05,278.43,282.05,1016,78,0.45,250,94,6,Rain,light rain
2019,1,13,-3.69,3,281.05,277.64,281.05,1017,79,0.45,282,96,5,Clouds,overcast clouds
2019,1,13,-2.54,4,280.38,277.17,280.38,1017,80,0.45,343,96,5,Clouds,overcast clouds
2019,1,13,-3.0133,5,279.65,276.45,279.01,1018,80,1.34,67,93,5,Clouds,overcast clouds
2019,1,13,-2.475,6,278.99,275.99,278.99,1018,81,0.45,345,97,5,Clouds,overcast clouds
2019,1,13,-2.365,7,278.58,275.59,278.58,1018,81,0.45,347,100,5,Clouds,overcast clouds
2019,1,13,-3.185,8,277.89,275.08,275.8,1018,82,2.43,95,99,5,Clouds,overcast clouds
2019,1,13,-1.8817,9,277.29,275,277.29,1019,85,0.45,332,89,5,Clouds,overcast clouds
2019,1,13,-2.5533,10,276.84,274.72,276.84,1019,86,0.45,347,47,3,Clouds,scattered clouds
2019,1,13,-3.3,11,276.37,274.42,275.3,1020,87,1.34,69,14,2,Clouds,few clouds
2019,1,13,-1.875,12,275.87,273.93,275.87,1020,87,0.45,347,6,1,Clear,sky is clear
2019,1,13,-1.9567,13,275.62,273.84,272.51,1020,88,3.13,67,2,1,Clear,sky is clear
2019,1,13,-1.9067,14,275.57,273.63,274.4,1019,87,1.34,336,7,6,Rain,light rain
2019,1,13,-0.4067,15,275.66,273.56,275.66,1020,86,0.89,345,16,2,Clouds,few clouds
2019,1,13,40.3833,16,275.49,273.23,273.67,1020,85,1.79,354,23,10,Snow,light snow
2019,1,13,143.5117,17,276.96,274.17,275.37,1020,82,1.79,358,27,3,Clouds,scattered clouds
2019,1,13,241.8617,18,279.75,275.64,279.13,1021,75,1.34,11,2,6,Rain,light rain
2019,1,13,304.4633,19,282.55,276.31,282.29,1020,65,1.34,10,0,1,Clear,sky is clear
2019,1,13,319.2733,20,284.12,276.19,282.79,1020,58,0.89,15,1,6,Rain,light rain
2019,1,13,278.4067,21,285.4,276.37,284.09,1019,54,0.89,348,0,1,Clear,sky is clear
2019,1,13,195.08,22,286.19,276.84,284.93,1019,53,0.45,18,0,1,Clear,sky is clear
2019,1,13,87.515,23,285.89,277.09,284.66,1019,55,0.89,343,0,1,Clear,sky is clear
2019,1,14,-2.0767,0,284.84,277.34,283.63,1019,60,1.34,354,0,6,Rain,light rain
2019,1,14,-8.1733,1,282.39,276.59,282.11,1019,67,1.34,345,0,1,Clear,sky is clear
2019,1,14,-5.2883,2,280.79,276.27,280.3,1019,73,1.34,349,0,1,Clear,sky is clear
2019,1,14,-4.3917,3,279.35,275.8,278.67,1019,78,1.34,345,0,1,Clear,sky is clear
2019,1,14,-3.44,4,278.52,275.7,277.74,1019,82,1.34,341,0,1,Clear,sky is clear
2019,1,14,-3.3583,5,278.07,275.6,277.23,1019,84,1.34,341,0,1,Clear,sky is clear
2019,1,14,-2.3217,6,277.65,275.68,275.7,1019,87,2.24,349,1,1,Clear,sky is clear
2019,1,14,-2.9883,7,277.31,275.5,275.77,1019,88,1.79,346,0,1,Clear,sky is clear
2019,1,14,-2.9283,8,277.1,275.3,277.1,1019,88,0.89,10,2,1,Clear,sky is clear
2019,1,14,-2.95,9,276.42,274.94,274.75,1019,90,1.79,349,4,1,Clear,sky is clear
2019,1,14,-3.3383,10,275.78,274.46,274.64,1019,91,1.34,357,3,1,Clear,sky is clear
2019,1,14,-3.045,11,275.64,274.01,274.48,1018,89,1.34,346,4,1,Clear,sky is clear
2019,1,14,-2.6,12,275.68,273.74,272.96,1018,87,2.68,354,5,6,Rain,light rain
2019,1,14,-2.7517,13,275.54,273.44,275.54,1018,86,0.89,5,5,1,Clear,sky is clear
2019,1,14,-1.945,14,275.18,273.25,273.96,1017,87,1.34,359,6,1,Clear,sky is clear
2019,1,14,-0.7967,15,275.54,274.07,273.22,1017,90,2.24,351,6,1,Clear,sky is clear
2019,1,14,44.38,16,275.52,274.2,274.34,1017,91,1.34,358,11,2,Clouds,few clouds
2019,1,14,144.53,17,276.2,274.88,275.11,1017,91,1.34,358,9,6,Rain,light rain
2019,1,14,241.3867,18,278.67,276.35,277.35,1017,85,1.79,359,7,6,Rain,light rain
2019,1,14,307.2383,19,280.9,276.18,279.92,1016,72,1.79,7,2,6,Rain,light rain
2019,1,14,322.1783,20,282.74,275.36,282.74,1015,60,0.45,33,0,1,Clear,sky is clear
2019,1,14,281.27,21,284.4,274.91,282.94,1014,52,0.45,54,1,1,Clear,sky is clear
2019,1,14,197.08,22,285.28,275.73,283.91,1014,52,0.45,26,1,1,Clear,sky is clear
2019,1,14,86.115,23,285.04,275.77,283.67,1013,53,1.34,259,0,1,Clear,sky is clear
2019,1,15,-4.355,0,283.29,277.01,282.06,1013,65,0.89,296,0,1,Clear,sky is clear
2019,1,15,-11.6933,1,281.06,276.72,281.06,1013,74,0.45,251,0,1,Clear,sky is clear
2019,1,15,-7.7767,2,279.15,275.97,279.15,1013,80,0.45,311,0,6,Rain,light rain
2019,1,15,-4.5917,3,277.79,275.32,277.79,1013,84,0.45,256,0,1,Clear,sky is clear
2019,1,15,-4.03,4,277.11,274.98,277.11,1013,86,0.45,233,0,1,Clear,sky is clear
2019,1,15,-3.6817,5,276.22,274.43,276.22,1013,88,0.45,117,2,1,Clear,sky is clear
2019,1,15,-2.73,6,275.74,274.11,275.74,1012,89,0.45,354,3,1,Clear,sky is clear
2019,1,15,-2.6583,7,275.08,273.62,275.08,1012,90,0.45,311,18,2,Clouds,few clouds
2019,1,15,-3.225,8,275.28,273.5,275.28,1012,88,0.89,32,62,4,Clouds,broken clouds
2019,1,15,-0.5617,9,275.22,273.29,275.22,1012,87,0.45,42,78,4,Clouds,broken clouds
2019,1,15,-0.6833,10,275.32,273.54,275.32,1012,88,0.45,335,91,5,Clouds,overcast clouds
2019,1,15,-2.2967,11,275.73,273.63,275.73,1011,86,0.45,262,91,6,Rain,light rain
2019,1,15,-2.4467,12,275.58,273.16,275.58,1011,84,0.45,354,91,10,Snow,light snow
2019,1,15,-0.8533,13,274.97,273.35,274.97,1011,89,0.45,354,83,4,Clouds,broken clouds
2019,1,15,-1.51,14,274.57,273.26,274.57,1010,91,0.45,269,60,4,Clouds,broken clouds
2019,1,15,0.17,15,274.29,273.29,274.29,1011,93,0.45,237,52,4,Clouds,broken clouds
2019,1,15,34.5317,16,273.97,272.99,273.97,1011,93,0.45,149,19,2,Clouds,few clouds
2019,1,15,121.485,17,274.67,273.81,273.38,1011,94,1.34,71,3,1,Clear,sky is clear
2019,1,15,189.0733,18,276.9,275.87,276.9,1011,93,0.45,69,56,6,Rain,light rain
2019,1,15,167.7367,19,279.12,275.76,279.12,1011,79,0.45,153,100,6,Rain,light rain
2019,1,15,255.7467,20,280.02,275.9,280.02,1010,75,0.89,153,100,6,Rain,light rain
2019,1,15,118.6183,21,281.4,275.64,281.4,1009,67,0.45,115,100,5,Clouds,overcast clouds
2019,1,15,82.6333,22,281.51,276.36,281.51,1008,70,0.45,153,100,5,Clouds,overcast clouds
2019,1,15,52.3317,23,281.5,275.95,281.11,1008,68,1.34,10,100,5,Clouds,overcast clouds
2019,1,16,11.6567,0,281.42,276.08,281.42,1008,69,0.89,246,98,5,Clouds,overcast clouds
2019,1,16,-4.675,1,279.78,275.67,279.78,1007,75,0.45,237,89,5,Clouds,overcast clouds
2019,1,16,-3.3067,2,278.9,275.37,278.9,1007,78,0.45,238,59,6,Rain,light rain
2019,1,16,-2.1883,3,278.31,275.49,278.31,1007,82,0.89,196,62,4,Clouds,broken clouds
2019,1,16,-2.415,4,277.68,275.54,277.68,1007,86,0.45,331,65,4,Clouds,broken clouds
2019,1,16,-2.7767,5,277.34,275.21,277.34,1007,86,0.89,347,56,4,Clouds,broken clouds
2019,1,16,-2.3433,6,276.89,274.77,276.89,1007,86,0.45,347,51,4,Clouds,broken clouds
2019,1,16,-2.9817,7,276.33,274.22,276.33,1007,86,0.45,347,30,3,Clouds,scattered clouds
2019,1,16,-3.835,8,275.99,274.04,275.99,1007,87,0.45,307,10,1,Clear,sky is clear
2019,1,16,-2.0283,9,275.59,273.96,275.59,1007,89,0.45,347,4,1,Clear,sky is clear
2019,1,16,-1.11,10,275.42,273.8,275.42,1007,89,0.45,285,3,1,Clear,sky is clear
2019,1,16,-3.0767,11,275.38,273.28,275.38,1007,86,0.89,358,47,3,Clouds,scattered clouds
2019,1,16,-2.55,12,274.93,273.02,274.93,1006,87,0.45,9,65,4,Clouds,broken clouds
2019,1,16,-1.32,13,274.69,272.81,274.69,1006,87,0.89,9,36,3,Clouds,scattered clouds
2019,1,16,-0.6583,14,274.54,272.68,274.54,1006,87,0.45,9,62,4,Clouds,broken clouds
2019,1,16,-0.0117,15,275.01,272.95,275.01,1006,86,0.45,15,66,4,Clouds,broken clouds
2019,1,16,31.7533,16,275.17,273.24,275.17,1007,87,0.45,341,48,3,Clouds,scattered clouds
2019,1,16,87.78,17,275.9,273.96,275.9,1007,87,0.89,52,7,6,Rain,light rain
2019,1,16,167.1017,18,277.37,275.24,277.37,1008,86,0.89,182,5,6,Rain,light rain
2019,1,16,319.6183,19,279.34,276.5,278.43,1008,82,1.52,107,5,1,Clear,sky is clear
2019,1,16,295.7783,20,282.18,277.01,282.18,1007,70,0.89,269,63,6,Rain,light rain
2019,1,16,178.0883,21,283.65,276.91,282.4,1006,63,0.45,74,95,6,Rain,light rain
2019,1,16,120.15,22,284.3,277.07,283.06,1005,61,0.45,155,96,5,Clouds,overcast clouds
2019,1,16,48.725,23,284.34,277.11,283.11,1005,61,0.89,101,100,5,Clouds,overcast clouds
2019,1,17,14.1917,0,283.41,276.69,282.14,1004,63,1.34,86,99,5,Clouds,overcast clouds
2019,1,17,-3.715,1,283.38,275.49,281.97,1003,58,1.79,87,91,5,Clouds,overcast clouds
2019,1,17,-3.2833,2,283.44,275.3,282.01,1002,57,1.79,81,96,5,Clouds,overcast clouds
2019,1,17,-1.3817,3,282.99,275.13,282.34,1002,58,1.79,63,100,5,Clouds,overcast clouds
2019,1,17,1.4467,4,283.27,275.14,281.83,1000,57,1.79,110,100,5,Clouds,overcast clouds
2019,1,17,0.6967,5,283.65,275.5,282.24,1000,57,2.24,100,100,5,Clouds,overcast clouds
2019,1,17,-0.285,6,284.27,276.08,282.93,1000,57,0.45,172,100,5,Clouds,overcast clouds
2019,1,17,-0.83,7,283.89,276.21,282.56,999,59,1.34,173,100,6,Rain,light rain
2019,1,17,-2.4083,8,283.76,276.33,282.44,999,60,0.89,89,99,6,Rain,light rain
2019,1,17,-4.7617,9,283.12,277.28,283.12,998,67,0.89,76,100,6,Rain,light rain
2019,1,17,-2.7,10,281.82,278.75,281.82,998,81,0.45,255,100,6,Rain,light rain
2019,1,17,-0.875,11,280.8,278.94,279.81,998,88,1.79,80,100,7,Rain,moderate rain
2019,1,17,-0.4983,12,281.01,278.65,279.01,996,85,3.13,93,99,6,Rain,light rain
2019,1,17,0.3467,13,281.27,278.56,280.85,996,83,1.34,78,100,6,Rain,light rain
2019,1,17,-0.4083,14,280.88,278.35,280.88,996,84,0.89,359,100,7,Rain,moderate rain
2019,1,17,1.3317,15,280.53,278.51,280.53,996,87,0.89,15,100,6,Rain,light rain
2019,1,17,17.63,16,281.1,278.39,281.1,996,83,0.89,78,100,6,Rain,light rain
2019,1,17,58.1183,17,281.21,279.01,280.28,996,86,1.79,27,100,6,Rain,light rain
2019,1,17,59.3617,18,281.55,279.68,281.55,997,88,0.45,359,99,6,Rain,light rain
2019,1,17,119.9,19,281.93,279.72,281.93,998,86,0.45,72,97,6,Rain,light rain
2019,1,17,143.6167,20,283.42,279.94,282.57,998,79,1.34,126,100,6,Rain,light rain
2019,1,17,123.3817,21,284.53,279.87,283.63,998,73,1.79,157,100,5,Clouds,overcast clouds
2019,1,17,56.2517,22,285.4,279.46,284.43,998,67,1.34,185,99,5,Clouds,overcast clouds
2019,1,17,55.5767,23,285.11,280.02,284.22,999,71,2.24,191,73,6,Rain,light rain
2019,1,18,3.7583,0,285.57,279.18,284.56,1000,65,3.58,160,85,6,Rain,light rain
2019,1,18,-2.7417,1,284.74,279.67,283.81,1001,71,4.02,182,98,6,Rain,light rain
2019,1,18,-0.74,2,284.63,279.56,283.69,1002,71,5.36,188,99,6,Rain,light rain
2019,1,18,-1.2067,3,284.39,279.53,283.45,1003,72,4.47,190,99,6,Rain,light rain
2019,1,18,-3.7067,4,284.09,279.64,283.17,1005,74,3.13,195,94,6,Rain,light rain
2019,1,18,-2.3217,5,283.04,279.76,281.22,1006,80,3.58,178,98,6,Rain,light rain
2019,1,18,-1.375,6,282.62,280.06,281.53,1007,84,2.24,174,100,6,Rain,light rain
2019,1,18,-1.6333,7,282.82,280.08,280.54,1009,83,4.47,199,100,6,Rain,light rain
2019,1,18,-1.86,8,282.35,280.13,280.16,1010,86,4.02,176,100,6,Rain,light rain
2019,1,18,-1.45,9,282.28,280.06,279.87,1012,86,4.47,185,100,6,Rain,light rain
2019,1,18,-0.32,10,282.29,279.9,280.09,1013,85,4.02,183,78,6,Rain,light rain
2019,1,18,-1.3267,11,282.41,279.68,280.7,1014,83,3.13,177,93,6,Rain,light rain
2019,1,18,-2.5883,12,281.78,279.57,279.94,1015,86,3.13,191,72,6,Rain,light rain
2019,1,18,-0.6,13,280.95,279.09,279.57,1016,88,2.24,193,55,6,Rain,light rain
2019,1,18,-0.1567,14,281.19,279.16,281.19,1017,87,0.89,196,62,6,Rain,light rain
2019,1,18,1.3317,15,281.23,278.69,280.3,1017,84,1.79,172,67,4,Clouds,broken clouds
2019,1,18,21.7467,16,281.45,278.56,281.05,1018,82,1.34,167,99,5,Clouds,overcast clouds
2019,1,18,79.4433,17,281.47,278.41,280.58,1018,81,1.79,192,99,5,Clouds,overcast clouds
2019,1,18,173.42,18,281.96,278.7,281.15,1019,80,1.79,150,100,5,Clouds,overcast clouds
2019,1,18,166.5983,19,282.96,278.94,282.76,1019,76,1.34,164,100,5,Clouds,overcast clouds
2019,1,18,136.5067,20,283.2,278.78,282.19,1018,74,1.79,122,100,5,Clouds,overcast clouds
2019,1,18,68.2617,21,283.72,278.69,282.69,1017,71,0.89,163,100,5,Clouds,overcast clouds
2019,1,18,69.6183,22,283.86,278.82,282.84,1016,71,0.45,145,100,5,Clouds,overcast clouds
2019,1,18,13.7867,23,283.9,279.06,282.91,1015,72,0.45,90,100,6,Rain,light rain
2019,1,19,2.6317,0,283.3,278.88,282.3,1013,74,0.89,191,100,6,Rain,light rain
2019,1,19,-2.585,1,282.78,278.95,282.78,1013,77,0.89,254,100,6,Rain,light rain
2019,1,19,-2.725,2,282.02,279.64,282.02,1012,85,0.89,239,100,6,Rain,light rain
2019,1,19,-1.11,3,281.2,279.5,281.2,1010,89,0.45,118,100,7,Rain,moderate rain
2019,1,19,-0.4683,4,280.76,279.23,280.27,1010,90,1.34,128,100,6,Rain,light rain
2019,1,19,-0.4,5,280.65,279.44,280.65,1009,92,0.89,148,100,7,Rain,moderate rain
2019,1,19,0.1367,6,280.47,279.41,279.94,1009,93,1.34,150,100,6,Rain,light rain
2019,1,19,0.5,7,280.77,279.87,279.36,1009,94,2.24,174,100,6,Rain,light rain
2019,1,19,0.3767,8,281.2,280.29,280.27,1009,94,1.79,181,100,6,Rain,light rain
2019,1,19,0.33,9,281.52,280.77,280.64,1009,95,1.79,173,100,6,Rain,light rain
2019,1,19,-0.2067,10,282.14,281.38,280.97,1011,95,2.24,180,69,6,Rain,light rain
2019,1,19,-1.065,11,282.86,281.94,280.59,1012,94,4.47,201,47,6,Rain,light rain
2019,1,19,-1.4,12,282.88,281.32,281.02,1013,90,3.58,205,30,3,Clouds,scattered clouds
2019,1,19,-1.535,13,282.61,280.72,281.21,1014,88,2.68,216,35,6,Rain,light rain
2019,1,19,-1.2133,14,282.34,280.29,280.61,1015,87,3.13,207,40,3,Clouds,scattered clouds
2019,1,19,0.4967,15,281.94,280.06,280.41,1016,88,2.68,207,55,6,Rain,light rain
2019,1,19,33.53,16,281.93,279.89,279.87,1017,87,3.58,212,90,5,Clouds,overcast clouds
2019,1,19,95.71,17,282.38,279.82,280.41,1018,84,3.58,191,98,5,Clouds,overcast clouds
2019,1,19,146.3417,18,282.68,279.94,281.6,1018,83,2.24,203,98,5,Clouds,overcast clouds
2019,1,19,180.4117,19,283.19,279.72,282.31,1019,79,2.24,206,100,5,Clouds,overcast clouds
2019,1,19,152.795,20,283.7,280.03,282.85,1019,78,1.79,187,100,5,Clouds,overcast clouds
2019,1,19,158.23,21,283.98,280.11,283.13,1019,77,2.24,206,100,5,Clouds,overcast clouds
2019,1,19,110.45,22,282.81,280.07,281.76,1019,83,2.24,196,99,6,Rain,light rain
2019,1,19,69.515,23,283.23,280.48,282.46,1020,83,2.24,189,99,5,Clouds,overcast clouds
2019,1,20,5.16,0,283.12,280.19,282.49,1020,82,1.79,181,100,6,Rain,light rain
2019,1,20,-1.5267,1,281.82,279.1,279.99,1020,83,3.13,193,100,6,Rain,light rain
2019,1,20,-3.0417,2,281.77,278.52,280.54,1020,80,2.24,180,100,5,Clouds,overcast clouds
2019,1,20,-2.365,3,281.18,278.3,281.18,1020,82,0.89,191,100,5,Clouds,overcast clouds
2019,1,20,-2.0483,4,280.67,278.31,280.17,1020,85,1.34,181,100,5,Clouds,overcast clouds
2019,1,20,-2.74,5,280.12,278.11,279.02,1020,87,1.79,188,100,5,Clouds,overcast clouds
2019,1,20,-3.2917,6,279.48,277.8,278.82,1020,89,1.34,201,100,5,Clouds,overcast clouds
2019,1,20,-1.915,7,278.56,277.21,278.56,1020,91,0.45,189,100,5,Clouds,overcast clouds
2019,1,20,-1.1517,8,278.2,277.01,278.2,1019,92,0.45,189,100,5,Clouds,overcast clouds
2019,1,20,-1.395,9,277.95,276.92,277.95,1018,93,0.45,349,100,5,Clouds,overcast clouds
2019,1,20,-1.8983,10,277.66,276.78,277.66,1017,94,0.45,271,100,5,Clouds,overcast clouds
2019,1,20,-1.4983,11,277.3,276.42,277.3,1017,94,0.45,4,100,5,Clouds,overcast clouds
2019,1,20,-1.1067,12,277.27,276.39,277.27,1015,94,0.89,4,100,5,Clouds,overcast clouds
2019,1,20,-0.9617,13,277.5,276.62,276.58,1014,94,1.34,356,100,5,Clouds,overcast clouds
2019,1,20,-0.9,14,277.58,276.55,276.09,1013,93,1.79,356,100,5,Clouds,overcast clouds
2019,1,20,-1.03,15,277.66,276.63,277.66,1012,93,0.89,12,100,5,Clouds,overcast clouds
2019,1,20,16.5433,16,277.61,276.58,277.61,1012,93,0.45,69,100,5,Clouds,overcast clouds
2019,1,20,53.4117,17,277.73,276.7,276.84,1012,93,1.34,5,100,5,Clouds,overcast clouds
2019,1,20,105.9733,18,278.35,277.31,278.35,1011,93,0.89,30,100,6,Rain,light rain
2019,1,20,121.815,19,279.76,278.24,279.76,1012,90,0.89,331,100,5,Clouds,overcast clouds
2019,1,20,139.5833,20,280.34,278.32,279.79,1011,87,1.34,350,100,5,Clouds,overcast clouds
2019,1,20,194.46,21,280.76,278.23,280.76,1011,84,0.89,339,100,5,Clouds,overcast clouds
2019,1,20,162.9533,22,281.12,277.89,279.44,1011,80,2.68,342,100,5,Clouds,overcast clouds
2019,1,20,52.3433,23,280.91,277.5,279.53,1011,79,2.24,347,100,5,Clouds,overcast clouds
2019,1,21,12.4283,0,280.65,277.43,280.65,1012,80,0.89,334,100,5,Clouds,overcast clouds
2019,1,21,-4.3633,1,280.19,276.98,280.19,1012,80,0.45,354,98,5,Clouds,overcast clouds
2019,1,21,-5.475,2,279.32,276.65,279.32,1013,83,0.89,291,80,4,Clouds,broken clouds
2019,1,21,-4.29,3,278.28,276.13,278.28,1013,86,0.45,349,81,4,Clouds,broken clouds
2019,1,21,-3.8433,4,277.21,275.56,277.21,1013,89,1.14,35,71,4,Clouds,broken clouds
2019,1,21,-3.1367,5,276.56,275.23,276.56,1014,91,0.89,257,55,4,Clouds,broken clouds
2019,1,21,-1.5617,6,276.23,275.06,276.23,1014,92,0.43,183,57,4,Clouds,broken clouds
2019,1,21,-1.675,7,276.28,275.26,276.28,1015,93,0.51,204,64,4,Clouds,broken clouds
2019,1,21,-1.1217,8,275.57,274.56,275.57,1016,93,0.45,349,54,4,Clouds,broken clouds
2019,1,21,0.1383,9,275.44,274.58,275.44,1017,94,0.45,4,65,4,Clouds,broken clouds
2019,1,21,2.3217,10,275.97,275.25,275.97,1017,95,0.45,74,81,4,Clouds,broken clouds
2019,1,21,1.585,11,276.26,275.54,276.26,1018,95,0.89,65,91,6,Rain,light rain
2019,1,21,0.2817,12,276.65,275.93,276.65,1019,95,0.45,74,95,6,Rain,light rain
2019,1,21,-0.6633,13,276.78,276.06,276.78,1019,95,0.45,78,94,6,Rain,light rain
2019,1,21,-0.475,14,276.44,275.72,276.44,1020,95,0.89,65,97,6,Rain,light rain
2019,1,21,0.7517,15,276.42,275.7,276.42,1021,95,0.45,80,80,4,Clouds,broken clouds
2019,1,21,26.945,16,276.74,276.02,276.74,1022,95,1.24,147,45,3,Clouds,scattered clouds
2019,1,21,85.7833,17,277.19,276.46,277.19,1023,95,0.89,89,52,4,Clouds,broken clouds
2019,1,21,194.3467,18,278.35,277.62,278.35,1024,95,0.45,173,60,4,Clouds,broken clouds
2019,1,21,173.9567,19,279.38,278.02,279.38,1025,91,0.89,175,60,6,Rain,light rain
2019,1,21,168.26,20,280.17,278.32,279.6,1026,88,1.34,116,51,4,Clouds,broken clouds
2019,1,21,109.1667,21,280.48,278.13,280.48,1026,85,0.89,130,58,4,Clouds,broken clouds
2019,1,21,127.345,22,280.7,277.83,280.7,1026,82,0.89,136,38,3,Clouds,scattered clouds
2019,1,21,93.0817,23,281.11,277.7,280.66,1027,79,1.34,165,67,4,Clouds,broken clouds
2019,1,22,10.685,0,280.86,277.27,280.86,1027,78,0.45,190,55,4,Clouds,broken clouds
2019,1,22,-7.0567,1,279.14,276.65,277.89,1028,84,1.79,107,89,5,Clouds,overcast clouds
2019,1,22,-3.8583,2,278.11,276.29,277.27,1028,88,1.34,93,100,5,Clouds,overcast clouds
2019,1,22,-2.185,3,277.68,276.18,276.2,1028,90,1.79,54,100,5,Clouds,overcast clouds
2019,1,22,-0.195,4,277.49,276.15,277.49,1029,91,0.45,50,100,5,Clouds,overcast clouds
2019,1,22,-0.7017,5,277.22,275.89,277.22,1028,91,0.45,190,100,5,Clouds,overcast clouds
2019,1,22,-0.5867,6,277.05,275.56,275.47,1029,90,1.79,93,100,5,Clouds,overcast clouds
2019,1,22,0.7133,7,277.09,275.44,277.09,1029,89,0.45,121,100,5,Clouds,overcast clouds
2019,1,22,1.0183,8,277.65,275.68,277.65,1028,87,0.89,180,100,5,Clouds,overcast clouds
2019,1,22,0.395,9,278.29,275.81,277.48,1028,84,1.34,202,100,5,Clouds,overcast clouds
2019,1,22,0.2717,10,278.41,275.59,278.41,1028,82,0.89,182,100,5,Clouds,overcast clouds
2019,1,22,0.77,11,278.75,275.58,278.75,1028,80,0.45,168,100,5,Clouds,overcast clouds
2019,1,22,-0.3733,12,279.01,275.83,277.74,1027,80,1.79,163,97,6,Rain,light rain
2019,1,22,-0.4117,13,279.36,275.81,278.69,1027,78,1.34,178,99,6,Rain,light rain
2019,1,22,0.235,14,279.76,275.84,278.17,1027,76,2.24,174,98,6,Rain,light rain
2019,1,22,1.025,15,280.03,275.72,279.44,1027,74,1.34,181,99,6,Rain,light rain
2019,1,22,26.9783,16,280.13,276.01,278.61,1026,75,2.24,177,100,6,Rain,light rain
2019,1,22,42.71,17,280.42,276.66,278.6,1026,77,2.68,190,100,6,Rain,light rain
2019,1,22,75.56,18,280.73,277.33,279.73,1026,79,1.79,184,100,6,Rain,light rain
2019,1,22,56.0083,19,280.81,277.94,279.41,1025,82,2.24,193,100,6,Rain,light rain
2019,1,22,33.82,20,280.35,278.33,278.52,1025,87,2.68,190,100,6,Rain,light rain
2019,1,22,34.9633,21,279.63,278.43,278.02,1024,92,2.24,196,100,6,Rain,light rain
2019,1,22,25.07,22,279.64,278.59,278.03,1023,93,2.24,180,100,6,Rain,light rain
2019,1,22,11.7233,23,279.57,278.68,278.92,1022,94,1.34,147,100,7,Rain,moderate rain
2019,1,23,2.0233,0,279.66,278.77,279.66,1021,94,0.45,135,100,7,Rain,moderate rain
2019,1,23,0.4,1,279.71,278.97,279.71,1020,95,0.89,169,100,6,Rain,light rain
2019,1,23,0.4,2,280,279.26,278.88,1019,95,1.79,168,100,6,Rain,light rain
2019,1,23,0.4033,3,280.21,279.46,278.7,1017,95,2.24,169,100,6,Rain,light rain
2019,1,23,0.6,4,280.9,280.15,278.88,1016,95,3.13,180,100,7,Rain,moderate rain
2019,1,23,0.1567,5,281.41,280.66,280.11,1016,95,2.24,187,100,7,Rain,moderate rain
2019,1,23,0.275,6,281.43,280.68,280.14,1015,95,2.24,197,100,7,Rain,moderate rain
2019,1,23,0.44,7,281.88,281.12,280.06,1014,95,3.13,195,100,6,Rain,light rain
2019,1,23,0.375,8,282.3,281.54,280.32,1013,95,3.58,199,100,6,Rain,light rain
2019,1,23,0.3483,9,282.61,281.85,280.48,1012,95,4.02,183,100,6,Rain,light rain
2019,1,23,-0.3883,10,282.86,282.1,281.51,1013,95,2.68,192,84,6,Rain,light rain
2019,1,23,0.3083,11,283.03,282.11,281,1012,94,4.02,205,78,6,Rain,light rain
2019,1,23,1.5317,12,283.24,282,282.71,1013,92,2.24,211,84,6,Rain,light rain
2019,1,23,0.4067,13,283.22,281.98,282.68,1014,92,1.34,241,89,6,Rain,light rain
2019,1,23,-1.0767,14,283.03,281.79,283.03,1016,92,0.89,155,99,6,Rain,light rain
2019,1,23,-0.7967,15,282.75,281.83,282.75,1018,94,0.45,347,99,7,Rain,moderate rain
2019,1,23,12.3333,16,281.27,280.36,281.27,1019,94,0.89,337,100,7,Rain,moderate rain
